"","saida.time","saida.n.risk","saida.n.event","saida.surv","saida.std.err","saida.lower","saida.upper"
"26",4,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"27",5,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"28",6,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"29",7,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"30",8,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"31",9,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"32",10,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"33",11,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"34",12,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"35",13,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"36",14,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"37",15,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"38",16,6069,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"39",17,5600,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"40",18,4800,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"41",19,4000,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"42",20,3200,0,0.941751190851658,0.00288829699240555,0.936107213014594,0.947429197361274
"43",0,7858,0,1,0,1,1
"44",1,7058,108,0.984698214791726,0.00146110625173144,0.981838659279502,0.987566098614971
"45",2,6258,236,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"46",3,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"47",4,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"48",5,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"49",6,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"50",7,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"51",8,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"52",9,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"53",10,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"54",11,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"55",12,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"56",13,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"57",14,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"58",15,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"59",16,6013,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"60",17,5600,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"61",18,4800,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"62",19,4000,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"63",20,3200,0,0.947563542581619,0.00275674588564256,0.942175795324718,0.952982099184979
"64",0,8020,0,1,0,1,1
"65",1,7220,80,0.988919667590028,0.00123193644404593,0.986508061820685,0.991337168741894
"66",2,6420,304,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"67",3,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"68",4,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"69",5,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"70",6,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"71",7,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"72",8,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"73",9,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"74",10,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"75",11,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"76",12,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"77",13,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"78",14,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"79",15,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"80",16,5956,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"81",17,5600,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"82",18,4800,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"83",19,4000,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
"84",20,3200,0,0.942092318844332,0.00287209735233995,0.936479895898578,0.947738377633694
